lake_lon_decdeg,lake_lat_decdeg,lagoslakeid,lake_namelagos
-84.1560145139,32.9209936146,225240,NA
-84.1539271044,32.9930808167,225241,NA
-84.147463051,32.9968965392,225242,NA
-84.1445698798,32.9996078917,225243,NA
-84.149643989,34.0762729405,225244,NA
-84.1295109435,31.5886060144,225245,NA
-84.1401114904,31.9752446975,225246,Virgil Holmen Lake
-84.1355466928,32.9050409557,225247,NA
-84.1280499043,34.0183986094,225248,NA
-84.1212356995,31.5017271209,225249,NA
-84.1177906821,32.1076043541,225250,Hoke Smith Lake East
-84.1263842752,32.4566121767,225251,NA
-84.1211995167,32.6129707646,225252,NA
-84.125208265,34.0470208694,225253,NA
-84.1024358644,31.1721570443,225254,NA
-84.1109194576,31.1895231844,225255,NA
-84.0957777034,31.2248481155,225256,NA
-84.0965523829,31.4392652194,225257,NA
-84.1015772048,31.6292160898,225258,NA
-84.1074007348,31.7814484609,225259,NA
-84.0994019312,31.9683273341,225260,NA
-84.1033953577,32.0229528875,225261,NA
-84.1039243619,32.2832053451,225262,NA
-84.1002835163,32.4051951928,225263,NA
-84.1041783134,32.4242599708,225264,NA
-84.1004476934,32.4808562459,225265,Hicks Millpond
-84.1000219792,32.6626858113,225266,NA
-84.1089497575,32.8463307394,225267,NA
-84.0993209058,34.0599551986,225268,NA
-84.108829238,34.0701722667,225269,NA
-84.0987115986,34.0713900961,225270,NA
-84.0832437421,31.306883984,225271,NA
-84.0906977341,31.6351481679,225272,NA
-84.0925638933,32.0215182646,225273,NA
-84.094458242300007,32.1213446016,225274,NA
-84.0917346557,32.295153418699996,225275,NA
-84.0795497047,32.403519953,225276,NA
-84.0928361468,32.6059333004,225277,NA
-84.0941690445,32.6140115756,225278,NA
-84.0937384983,34.0585769895,225279,NA
-84.0675869638,31.6316025984,225280,NA
-84.0642300388,31.7110658182,225281,NA
-84.0754234049,32.2455892495,225282,NA
-84.0742827675,32.3908959637,225283,NA
-84.0791822942,32.6039572301,225284,NA
-84.0774149841,34.0851979451,225285,NA
-84.060587606,31.2782591609,225286,NA
-84.0582786683,31.3300589942,225287,NA
-84.061100919,32.0405319718,225288,NA
-84.0513762551,32.1116854921,225289,NA
-84.0605208533,32.2562938055,225290,NA
-84.0502389401,32.2828253608,225291,NA
-84.0484987279,32.3958337633,225292,NA
-84.0621822746,32.583601727,225293,NA
-84.0544966428,34.2817545848,225294,Rendering Plant Lake
-84.023221482,31.4331896924,225295,Weatherby Lake
-84.0158228499,31.4933956548,225296,NA
-84.0309202989,32.1141234619,225297,NA
-84.0285246658,32.2710373384,225298,NA
-84.0291224792,32.3135987689,225299,Cole Lake
-84.0027179591,31.6790614135,225300,NA
-84.0108650238,31.819963735,225301,NA
-84.0021258111,31.896494964,225302,NA
-84.0049576291,32.3038625548,225303,NA
-84.0018687776,32.321401157,225304,NA
-84.0144218275,32.4405487393,225305,NA
-84.0152342108,32.4470612357,225306,NA
-83.9976137452,31.2846204262,225307,NA
-83.9883802302,31.2993951401,225308,NA
-83.9847279,31.35320453,225309,NA
-83.9858860461,31.361735333,225310,NA
-83.9893445393,31.6787302522,225311,Mercer Millpond
-83.9971253852,31.9073010547,225312,NA
-83.9875701604,31.9252628834,225313,NA
-83.9972272105,31.9486244705,225314,NA
-83.9911164039,31.9809634628,225315,NA
-83.996268943,34.4272928035,225316,NA
-83.9684740912,31.4214105855,225317,NA
-83.9728110768,31.4835254605,225318,NA
-83.9704611727,31.6776636484,225319,NA
-83.9830584045,31.7656628218,225320,NA
-83.9706513417,31.884876245,225321,NA
-83.971995308,31.9505769741,225322,NA
-83.9685439265,32.49608895,225323,NA
-83.9805678037,32.739631803,225324,NA
-83.980829754,34.1308880745,225325,NA
-83.9632312035,31.3476615416,225326,NA
-83.9667108,31.9086013948,225327,NA
-83.9630757632,34.06596505,225328,NA
-83.9435007538,31.5795153461,225329,NA
-83.9400113006,31.9100362136,225330,Wheatley Lake North
-83.9474889175,32.1030772543,225331,NA
-83.9366041103,32.179668926,225332,NA
-83.9458944774,32.2955324562,225333,NA
-83.9458472245,32.6837837216,225334,NA
-83.9360934916,34.2619396532,225335,NA
-83.9386362505,34.6138451935,225336,Rodgers Lake; Whitners Lake
-83.9273041027,31.6525763916,225337,NA
-83.9344077172,31.7467025984,225338,NA
-83.9174079738,31.4919670619,225339,NA
-83.9109820059,31.5564725272,225340,NA
-83.912106863100007,31.6185223837,225341,NA
-83.9128335072,31.8672662206,225342,NA
-83.9055005393,31.9919185098,225343,NA
-83.9048307204,32.0052503703,225344,NA
-83.9098053319,32.0334422785,225345,NA
-83.9152723012,32.3266604318,225346,NA
-83.8984989515,31.5311891877,225347,NA
-83.890307622,31.5567911687,225348,NA
-83.8963942579,31.8348849748,225349,NA
-83.888590521,31.8694927761,225350,NA
-83.902536558,32.0298126591,225351,NA
-83.8983585364,32.0389176785,225352,NA
-83.8986589317,32.2521294008,225353,NA
-83.9004533379,32.3598108965,225354,NA
-83.8775086586,31.5521935383,225355,NA
-83.8738255052,31.5627414931,225356,NA
-83.876040933,31.9290821304,225357,NA
-83.884389449,31.9845917634,225358,NA
-83.8769869012,31.9850348145,225359,NA
-83.8832371692,32.0408833471,225360,NA
-83.8740093187,32.2395479837,225361,NA
-83.8638598948,32.3101459747,225362,NA
-83.8626553154,34.4816074939,225363,NA
-83.8474077999,31.6228746829,225364,NA
-83.827481197,31.909643638,225365,NA
-83.8279256204,34.58329188,225366,NA
-83.8141471517,31.7905850179,225367,NA
-83.8135095954,32.2163928155,225368,NA
-83.8203546929,32.2918348468,225369,NA
-83.7942731015,31.6134037604,225370,NA
-83.8059201228,31.6916970968,225371,NA
-83.8045283175,31.8513939835,225372,NA
-83.8027533262,32.1303042585,225373,NA
-83.7909035005,34.5031713046,225374,Walker Mountain Lake
-83.7965134224,34.6056567423,225375,NA
-83.8034780652,34.6391225917,225376,NA
-83.7903512743,32.2463397963,225377,NA
-83.7703718893,31.6601813283,225378,NA
-83.7650672337,31.8529419824,225379,NA
-83.7702003565,32.0420236681,225380,NA
-83.7741917855,32.0744893038,225381,NA
-83.7614920853,32.1597962974,225382,NA
-83.7698503232,34.5064755686,225383,NA
-83.7592338828,31.6517546629,225384,NA
-83.7586400194,32.0411288423,225385,NA
-83.7307058397,31.8972991607,225386,NA
-83.7183822628,34.5115729371,225387,NA
-83.7057167616,32.1371109571,225388,NA
-83.6793902673,34.655371862,225389,NA
-83.6747877482,31.9881647514,225390,NA
-83.670428468,32.0153697821,225391,NA
-83.6757973975,34.3935695393,225392,NA
-83.6722482603,34.3953958295,225393,NA
-83.6766890413,34.6390358837,225394,NA
-83.6752070783,34.6543887548,225395,NA
-83.6766246464,34.7236313382,225396,Sautee Creek Watershed Number 12 Lake
-83.6531994336,34.5331161815,225397,Webster Lake
-83.63542483,34.613532788,225398,NA
-83.6185221956,34.6795223768,225399,NA
-83.576758153,34.5723839158,225400,Ellers Lake
-83.5821244056,34.798556797,225401,NA
-83.5613765172,34.6525738515,225402,NA
-83.5386697309,34.5294879009,225403,NA
-83.547225484,34.6531773304,225404,NA
-83.5044550312,34.6469550214,225405,NA
-85.0751546689,30.2705121383,225406,Iamonia Lake
-85.0817551345,31.6486011487,225407,Walter F George Reservoir; Lake Walter F. George
-84.116165530200007,31.6094388987,225408,Flint River Reservoir
-83.9539292646,32.0173282093,225409,Lake Blackshear; Barren Lake; Lake Sawdust
-84.7459253143,33.4879082761,225410,NA
-85.5341554483,32.1850095741,225411,Sehoy Lake
-85.5087582984,32.221756442,225412,Sehoy Lake
-85.5163223384,32.2427139834,225413,NA
-85.4884171033,32.198747332,225414,NA
-85.4431095771,31.0330008844,225415,NA
-85.4502378792,31.1284572832,225416,NA
-85.4260359478,30.9300506078,225417,NA
-85.4235067764,31.1434481066,225418,NA
-85.427706556,32.2214974783,225419,Goldsteins Pond
-85.4138607527,30.9370021022,225420,NA
-85.4141960617,31.1666393688,225421,NA
-85.4066352595,30.6700851836,225422,NA
-85.3927930821,32.4920608364,225423,NA
-85.3908942856,30.9483385895,225424,NA
-85.3889362442,32.947467223,225425,NA
-85.3661416295,30.8985413329,225426,NA
-85.3639359621,32.0329561535,225427,NA
-85.3735620936,32.862626719,225428,NA
-85.3473108725,30.8948801355,225429,NA
-85.3461924388,31.2064688145,225430,Porters Lake
-85.3559825671,32.4096299304,225431,NA
-85.3403239489,30.9037264391,225432,NA
-85.3290767515,31.0897690187,225433,NA
-85.3272537375,31.1478124735,225434,Fowlers Pond
-85.3389180114,32.6241441939,225435,NA
-85.3359236244,32.6252902546,225436,NA
-85.3408377857,33.1208937714,225437,NA
-85.3214611006,30.8652513851,225438,NA
-85.3270897078,30.9040506753,225439,NA
-85.323511358,31.2195330542,225440,NA
-85.3261714323,32.2373177625,225441,NA
-85.321415536,32.4263908182,225442,Capps Pond
-85.321756005,32.4371449783,225443,NA
-85.3131509153,32.6081797705,225444,NA
-85.3226950979,33.1484075045,225445,NA
-85.3165758947,33.2080139612,225446,NA
-85.2971124764,30.4207744884,225447,NA
-85.303855516,30.8526455128,225448,NA
-85.3007158825,33.1559792218,225449,NA
-85.2931843856,30.4302585347,225450,NA
-85.2832111075,30.7632516454,225451,NA
-85.2917630123,32.2582424228,225452,NA
-85.2837400095,32.6994716711,225453,NA
-85.2786015877,32.6998404069,225454,Osment Pond
-85.266742778,30.5427196066,225455,Open Pond
-85.2681897287,30.7670357881,225456,NA
-85.2714325709,32.5609170972,225457,Samford Lake Number One
-85.2766864779,33.0993483442,225458,Stricklands Lake
-85.249192147,32.2033364829,225459,NA
-85.2626907434,32.5770792261,225460,NA
-85.2362538802,30.7527659939,225461,NA
-85.2356160691,30.9031789468,225462,NA
-85.2416258889,30.914682999,225463,NA
-85.2328095603,31.5717440792,225464,NA
-85.2405267345,32.8289224775,225465,NA
-85.2428866586,33.036203377,225466,NA
-85.2255746599,30.6872275408,225467,NA
-85.2269283722,31.1834546276,225468,NA
-85.2303886666,32.3570605977,225469,NA
-85.2309179633,32.8520490705,225470,NA
-85.2077280812,29.8603214323,225471,NA
-85.2086378849,32.2881494268,225472,NA
-85.204535428,32.3902899199,225473,Parrs Pond
-85.2015318277,32.4520377911,225474,NA
-85.2137247405,32.8271320219,225475,NA
-85.2038235146,33.134334613,225476,Reeds Lake
-85.2125710256,33.203435207,225477,NA
-85.1911091451,30.0733620798,225478,NA
-85.1875454058,30.0855097749,225479,Lands Lake
-85.1928816927,30.547221664,225480,Burke Pond
-85.1837689898,31.0073308022,225481,Indigo Pond
-85.1984872015,31.2813508868,225482,NA
-85.1853189403,32.3416809605,225483,NA
-85.1773282675,29.7432658733,225484,NA
-85.1796378437,30.1048771745,225485,NA
-85.175127061,30.6396583681,225486,NA
-85.1793313874,30.6529151267,225487,NA
-85.169418184,31.7636730397,225488,NA
-85.1715146581,32.8513334906,225489,NA
-85.1543660957,30.4503229942,225490,NA
-85.1521514269,30.4504148577,225491,NA
-85.1574511498,30.737815034,225492,NA
-85.1614959799,31.2483975722,225493,Goodson Pond
-85.1549663648,32.4493137782,225494,NA
-85.1629116099,32.586233434,225495,NA
-85.153166994,33.2466049681,225496,NA
-85.1535140328,33.3459129766,225497,NA
-85.1487747737,30.0183271568,225498,Lockey Lake
-85.1450082665,30.1362282013,225499,NA
-85.1452473913,30.5258066351,225500,NA
-85.138020823,31.967677075,225501,NA
-85.1442804004,32.3298762691,225502,NA
-85.1458938681,32.3903187591,225503,Smiths Pond
-85.1457753971,32.4010529192,225504,NA
-85.1427551962,32.4285395049,225505,Kites Pond
-85.1410534586,32.4835223438,225506,NA
-85.1431936557,32.9395782957,225507,NA
-85.1288142405,29.6462040844,225508,Lake Number Five
-85.1253646109,31.0065398259,225509,Long Pond
-85.1238178567,31.0146331658,225510,NA
-85.1193820062,31.9659797685,225511,NA
-85.134190552,32.1943343193,225512,NA
-85.1239303493,32.3885852659,225513,NA
-85.1192397289,32.4075833088,225514,Bachlador Pond
-85.1202669759,32.972862647,225515,NA
-85.1119296813,30.178826475,225516,Greenback Lake
-85.1105778905,32.5393582335,225517,Lake Thel
-85.109829019,33.4663889368,225518,NA
-85.0974942538,29.6553258554,225519,NA
-85.0933708321,31.1045091196,225520,NA
-85.0971450789,31.8861502507,225521,NA
-85.0891412139,31.9912194695,225522,NA
-85.0924809771,32.3307190396,225523,Sniders Lake
-85.0943838713,32.4239356552,225524,NA
-85.1012294244,33.0037726797,225525,NA
-85.0905312376,33.1683560102,225526,Daniels Pond
-85.090059433,33.2286719033,225527,NA
-85.0797950752,29.9185354143,225528,NA
-85.082564642,30.158969367,225529,NA
-85.073740741699993,30.3191245061,225530,NA
-85.0865553961,30.6775772416,225531,NA
-85.0832082619,31.1679502384,225532,NA
-85.0786793282,31.370622883,225533,NA
-85.0717439228,31.7228643132,225534,NA
-85.0723927211,31.8990586039,225535,NA
-85.0861753972,32.0286842321,225536,NA
-85.0838213056,32.0207694724,225537,NA
-85.0757312148,32.423105441,225538,NA
-85.0851681887,32.4971523557,225539,NA
-85.0867454002,32.5208579009,225540,NA
-85.0763827852,32.7824601334,225541,NA
-85.0717973262,33.0244363284,225542,NA
-85.0866532893,33.2526399867,225543,NA
-85.0789527813,33.3480489298,225544,NA
-85.0649988153,30.2511367651,225545,Brickyard Lake
-85.0564592117,30.6964507639,225546,Brushy Pond
-85.0627047704,30.9404188253,225547,Cow Pond
-85.0567241569,31.1025438757,225548,NA
-85.066637147,31.2575832447,225549,NA
-85.0636188546,31.5686858811,225550,NA
-85.0697820526,32.0229509844,225551,NA
-85.0587624822,32.0264225607,225552,NA
-85.0582871107,32.3468482535,225553,NA
-85.0605323424,32.5516593334,225554,NA
-85.0607614292,32.7102534213,225555,NA
-85.0678533057,32.7350641364,225556,NA
-85.0573651035,33.4528448203,225557,NA
-85.0472559905,30.7261921321,225558,NA
-85.043413095,30.9130595651,225559,Long Pond
-85.0542806804,31.7172990603,225560,NA
-85.0527899049,32.4039130724,225561,NA
-85.0520018849,32.4921260298,225562,NA
-85.0415523497,33.5461634615,225563,NA
-85.030201847,30.4436653449,225564,NA
-85.0292249375,32.5996103026,225565,NA
-85.0272819869,32.6337182845,225566,NA
-85.0269136098,32.9085190052,225567,NA
-85.0253702053,32.9375497568,225568,NA
-85.0240048378,32.9816900434,225569,NA
-85.0160440956,30.4750424341,225570,Parish Lake
-85.0150157145,30.6663863861,225571,NA
-85.0127482741,30.820442405,225572,Long Pond
-85.0095074851,30.8975316211,225573,NA
-85.0153000178,30.93627355,225574,NA
-85.012442523,32.5728264607,225575,Biggers Lake
-85.0149101658,32.8192565656,225576,NA
-85.0066727993,32.8565172047,225577,Avery Lake
-84.9950159801,29.7374187456,225578,NA
-84.9940303154,30.6901372388,225579,NA
-85.0040564474,30.8074375043,225580,NA
-85.0004735234,30.9106926302,225581,NA
-85.0028792147,30.9195255444,225582,NA
-85.0018704481,31.1920080392,225583,NA
-84.9969874183,32.2257451033,225584,Lonesome Duck Lake
-84.9987654104,32.2996211668,225585,NA
-85.0032853492,32.4102466221,225586,NA
-84.9952714079,32.4024403721,225587,NA
-84.9906174283,32.4258750433,225588,Busseys Lake
-84.9918193707,32.6610736989,225589,Lower Casselberry Lake
-85.0006875109,33.0055370501,225590,NA
-84.9957596016,33.0076958778,225591,Bryant Lake
-84.9768591119,30.6467458145,225592,NA
-84.9794868261,30.781556964,225593,NA
-84.9782406815,30.7985133007,225594,NA
-84.9842452994,30.8810055166,225595,NA
-84.9876460495,30.9406937857,225596,NA
-84.9861125389,32.1333711285,225597,NA
-84.9785973438,32.1422357877,225598,NA
-84.9824805531,32.5852569864,225599,Cherokee Lake
-84.9799715712,32.6105228845,225600,Mirror Lake
-84.9744122151,32.8928643045,225601,NA
-84.9856804301,33.0701700705,225602,NA
-84.9754171482,33.3672981425,225603,NA
-84.9771763256,33.5345547322,225604,NA
-84.9622918105,30.0199946923,225605,NA
-84.9629289355,30.7051687067,225606,NA
-84.9647642948,30.919023793,225607,NA
-84.9673005252,32.3891037251,225608,NA
-84.9667059444,32.4045346194,225609,NA
-84.9732904658,33.0021640739,225610,NA
-84.9561379361,30.6338067358,225611,Creech Pond
-84.9575262346,30.7967356518,225612,NA
-84.9557091697,30.7896156103,225613,NA
-84.9549054456,30.9814526123,225614,NA
-84.9543940807,31.4048337441,225615,NA
-84.9569647851,32.4035915237,225616,NA
-84.9433406149,32.5843043642,225617,NA
-84.9568298595,32.6571961091,225618,NA
-84.946995102,32.6697602274,225619,NA
-84.9514965331,32.7183570719,225620,Nelson Lake
-84.9439968411,32.8621696552,225621,NA
-84.9549472817,32.878108895,225622,NA
-84.9468517062,33.0669338065,225623,NA
-84.9477789673,33.2402855465,225624,NA
-84.9485428725,33.4322173143,225625,NA
-84.9281502586,30.9426365504,225626,NA
-84.9325892002,31.4049511062,225627,Lake Louise
-84.9314165253,32.9720196093,225628,NA
-84.9337799264,33.1913329798,225629,NA
-84.9325982337,33.4161986482,225630,NA
-84.9308686198,33.6270371746,225631,NA
-84.9335297492,33.788703515,225632,NA
-84.9183885169,30.7873938997,225633,NA
-84.9202365884,30.8277521282,225634,NA
-84.9126906986,31.1336604364,225635,Gilbert Lake
-84.9207525091,32.1462945286,225636,NA
-84.9098841687,32.241444149,225637,NA
-84.9218615665,32.6033315519,225638,NA
-84.9215586832,32.6228391457,225639,NA
-84.9144830946,32.6370259515,225640,NA
-84.9150369584,33.1349244429,225641,NA
-84.9243179556,33.2888636688,225642,NA
-84.9225611606,33.3735395354,225643,NA
-84.9202085455,33.3786704628,225644,NA
-84.9117913116,33.3906341016,225645,McKay Lake
-84.9068678315,30.7799776691,225646,NA
-84.8982757986,30.7983705843,225647,NA
-84.9099682556,30.8047049574,225648,NA
-84.9104138116,32.4248513498,225649,Opossum Lake
-84.8958551352,32.4346640513,225650,NA
-84.8987637531,32.6254183258,225651,NA
-84.9072170582,33.3210462348,225652,NA
-84.9059790492,33.4133353345,225653,NA
-84.9061149758,33.6629938179,225654,NA
-84.8928232645,29.7431666088,225655,NA
-84.895057816,30.6899644907,225656,NA
-84.8815900534,30.8547109124,225657,NA
-84.8859267891,30.8669986407,225658,NA
-84.8896851437,30.8853088763,225659,NA
-84.883424698,31.2458052037,225660,NA
-84.8950836535,31.40660088,225661,NA
-84.8904249639,32.4160883692,225662,NA
-84.8837416384,32.5932572702,225663,Swifts Lake
-84.88294574,32.8639422516,225664,NA
-84.8915808918,32.9963381336,225665,NA
-84.8797546561,33.6178201581,225666,Strickland Lake
-84.8627238791,30.7994348386,225667,Harvel Pond
-84.8770833597,31.0750550255,225668,NA
-84.8695690029,31.1696741546,225669,NA
-84.8687703842,31.2373904641,225670,NA
-84.872746691,31.4979506401,225671,NA
-84.8634990827,32.5418188609,225672,Beaver Lake
-84.8686294035,32.8694188219,225673,NA
-84.8697208252,33.0245136358,225674,Powell Lake
-84.8766851154,33.3874320579,225675,NA
-84.8666938075,33.3795558629,225676,NA
-84.8663094898,33.4571306561,225677,NA
-84.8741826228,33.4595620653,225678,NA
-84.8769731517,33.6841017937,225679,Sims Lake
-84.8662783553,33.7117489966,225680,NA
-84.8651962342,33.785534268,225681,NA
-84.8631344208,30.816716566,225682,NA
-84.855501441,31.3671901267,225683,NA
-84.8540797693,31.3790274679,225684,NA
-84.8501556999,31.5008734487,225685,NA
-84.8482375448,31.6084940217,225686,NA
-84.850675789,32.5165051777,225687,NA
-84.862796194,32.9501781887,225688,NA
-84.8542086393,33.403991783,225689,NA
-84.8509197165,33.4933641434,225690,NA
-84.8524391064,33.7501578995,225691,NA
-84.8607439176,33.7936915567,225692,NA
-84.8574426779,33.7957237832,225693,NA
-84.8574070615,33.824528471,225694,NA
-84.8459671723,30.2303433412,225695,NA
-84.8390014245,31.5558409416,225696,Faines Lake
-84.8307932168,31.5625295693,225697,NA
-84.8341642967,31.9450212061,225698,NA
-84.831041457,32.0799101392,225699,NA
-84.8374037468,32.5629255116,225700,Jenkins Lake
-84.8381708754,32.5857631565,225701,NA
-84.8333290104,32.5850114836,225702,Cunningham Lake
-84.8393944285,32.6193390959,225703,NA
-84.8442968208,32.6326555325,225704,McGills Lake
-84.8462273241,32.6618338298,225705,NA
-84.8435362446,32.6629448871,225706,NA
-84.838297895,32.6983662762,225707,NA
-84.8345389798,32.8477529931,225708,NA
-84.8427108393,33.0837420992,225709,NA
-84.8305356722,33.2212863117,225710,NA
-84.8449079885,33.319297331,225711,Lassetter Lake
-84.8321302743,33.6741747615,225712,Thurmon Lake
-84.8456094416,33.7411124261,225713,Cedar Lake
-84.8425671771,33.7539334415,225714,NA
-84.8255155486,30.8109776988,225715,NA
-84.8165943249,30.8845043758,225716,NA
-84.8223679077,30.9024283864,225717,NA
-84.8181946937,30.9541522981,225718,NA
-84.8279241008,31.040154325,225719,NA
-84.8286800945,31.0561295404,225720,NA
-84.8203577824,31.281887816,225721,NA
-84.8270908858,31.3665840034,225722,NA
-84.8200939667,31.5448412414,225723,NA
-84.8254717487,32.1386627277,225724,NA
-84.8177356156,32.5457013742,225725,NA
-84.8268227469,32.5631174759,225726,NA
-84.8262259348,32.6188277664,225727,Spring Head Lake
-84.8185797186,32.6336971131,225728,Lake Olive
-84.8274088693,32.8989470796,225729,NA
-84.8134499448,33.320125158,225730,NA
-84.8127512448,33.3470950485,225731,Newnan Waterworks Reservoir Number One
-84.8263743348,33.3533742645,225732,NA
